response_id,experiment_id,study_id,origin,org_level,flux_treatment,flux_pattern,temp_ini,mean_temp_constant,min_temp,max_temp,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate ,add_covariate_value,extra_covariate ,extra_value,add_info,time_point ,time_units,same_mean (y/n),stressful,environment,,
2,1,michel2010,Figure 2,0,1,1,,23,18,28,10,12,body size,cm,209.211087,209.445629,9.61620469,10.554371,8,8,1,0,Vipera ,aspis,1,2,1,,,,,,,,,,terrestrial,,
2,1,michel2010,Figure 2,0,1,1,,23,18,28,10,48,body size,cm,209.211087,209.211087,9.61620469,10.554371,8,8,1,0,Vipera ,aspis,1,2,1,,,,,,,,,,terrestrial,,
1,1,peng2014,Table 2 ,0,1,1,,20,15,25,10,24,final mass,g,7.78,7.46,0.28,0.22,30,30,0,0,Parabramis ,pekinensis,1,1,2,,,,,,,,,,aquatic,,
2,1,peng2014,Table 2 ,0,1,1,,20,15,25,10,24,final length,cm,7.54,7.47,0.09,0.08,30,30,0,0,Parabramis ,pekinensis,1,1,2,,,,,,,,,,aquatic,,
3,1,peng2014,Table 2 ,0,1,1,,20,15,25,10,24,specific growth rate,percent *d^-1,0.71,0.73,0.06,0.07,30,30,0,0,Parabramis ,pekinensis,1,1,2,,,,,,,,,,aquatic,,
4,1,peng2014,Table 2 ,0,1,1,,20,15,25,10,24,feeding rate ,percent body mass * d^-1,2.62,3.03,0.1,0.11,30,30,0,0,Parabramis ,pekinensis,1,1,2,,,,,,,,,,aquatic,,
5,1,peng2014,Table 2 ,0,1,1,,20,15,25,10,24,feeding efficiency ,percent,26.21,24.41,1.67,2.32,30,30,0,0,Parabramis ,pekinensis,1,1,2,,,,,,,,,,aquatic,,
1,1,vatansever2009,Table 1,0,1,1,,22,18,26,8,24,developmental time,days ,36.5,29.2,0.64,0.94,13,9,0,1,Cales ,noacki,1,0,1,sex,male,,,,,,,,terrestrial,,
1,1,vatansever2009,Table 1,0,1,1,,30,26,34,8,24,developmental time,days ,18.5,21,0.27,0.6,24,12,0,1,Cales ,noacki,1,0,1,sex,female,,,,,,,,terrestrial,,
1,1,vatansever2009,Table 1,0,1,1,,30,26,34,8,24,developmental time,days ,18.9,22.1,0.36,0.85,15,8,0,1,Cales ,noacki,1,0,1,sex,male,,,,,,,,terrestrial,,
2,1,vatansever2009,Table 1,0,1,1,,22,18,26,8,24,longevity ,days ,8,7.6,0.26,0.19,32,37,0,1,Cales ,noacki,1,0,1,sex,female,,,,,,,,terrestrial,,
2,1,vatansever2009,Table 1,0,1,1,,22,18,26,8,24,longevity ,days ,7.5,7.4,0.33,0.26,12,12,0,1,Cales ,noacki,1,0,1,sex,male,,,,,,,,terrestrial,,
2,1,vatansever2009,Table 1,0,1,1,,30,26,34,8,24,longevity ,days ,7,6.2,0.32,0.48,21,19,0,1,Cales ,noacki,1,0,1,sex,female,,,,,,,,terrestrial,,
2,1,vatansever2009,Table 1,0,1,1,,30,26,34,8,24,longevity ,days ,7,6.2,0.39,0.34,18,16,0,1,Cales ,noacki,1,0,1,sex,male,,,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,17.5,22.25,5,24,Sqrt of available energy,J,1.28137931,1.22241379,0.03724138,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,10,30,20,24,Sqrt of available energy,J,1.28137931,1.2037931,0.03724138,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,17.5,22.25,5,24,Sqrt of available energy,J,1.16344828,1.19448276,0.03568966,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,10,30,20,24,Sqrt of available energy,J,1.16344828,1.12,0.03568966,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,17.5,22.25,5,24,Sqrt of available energy,J,1.23793103,1.23172414,0.03724138,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,10,30,20,24,Sqrt of available energy,J,1.23793103,1.14793103,0.03724138,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,17.5,22.25,5,24,Sqrt of available energy,J,1.08586207,1.16344828,0.03568966,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,10,30,20,24,Sqrt of available energy,J,1.08586207,1.13241379,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.16655172,1.17896552,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.16655172,1.16344828,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.07344828,1.08896552,0.03724138,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.07344828,1.13862069,0.03724138,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.01448276,1.06724138,0.03413793,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.01448276,1.08275862,0.03413793,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.08275862,0.98965517,0.03413793,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.08275862,0.98655172,0.03413793,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,21.5,26.5,5,24,Sqrt of available energy,J,1.14172414,1.01758621,0.03568966,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,14,34,20,24,Sqrt of available energy,J,1.14172414,1.05482759,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,21.5,26.5,5,24,Sqrt of available energy,J,1.07965517,1.00517241,0.03568966,0.03724138,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,14,34,20,24,Sqrt of available energy,J,1.07965517,1.05793103,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,21.5,26.5,5,24,Sqrt of available energy,J,1.11068966,0.99896552,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,14,34,20,24,Sqrt of available energy,J,1.11068966,0.91827586,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,21.5,26.5,5,24,Sqrt of available energy,J,1.07655172,0.95551724,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,20,14,34,20,24,Sqrt of available energy,J,1.07655172,0.9462069,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.08586207,1.13241379,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.08586207,1.10448276,0.03568966,0.03413793,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.03,1.11689655,0.03413793,0.03413793,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.03,0.9462069,0.03413793,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.00827586,0.99275862,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.00827586,0.96793103,0.03568966,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,21.5,26.5,5,24,Sqrt of available energy,J,1.01137931,0.95862069,0.03724138,0.03568966,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,1,verheyen2020,Figure 1,0,1,1,22,24,14,34,20,24,Sqrt of available energy,J,1.01137931,0.95862069,0.03724138,0.03413793,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.29512195,1.25121951,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.29512195,1.14512195,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.23292683,1.18170732,0.0695122,0.07317073,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.23292683,1.20365854,0.0695122,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.4597561,1.31707317,0.07317073,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.4597561,1.25853659,0.07317073,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.31341463,1.35,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.31341463,1.20365854,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.02439024,1.1195122,0.0695122,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.02439024,1.14512195,0.0695122,0.07317073,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.01341463,1.12317073,0.0695122,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.01341463,1.14512195,0.0695122,0.07317073,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.0902439,1.10853659,0.07317073,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.0902439,1.01707317,0.07317073,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.08292683,1.13780488,0.0695122,0.0695122,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.08292683,1.1597561,0.0695122,0.07317073,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.19634146,0.99878049,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.19634146,1.00609756,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.15609756,1.11585366,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.15609756,0.99512195,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.17439024,1.14146341,0.07317073,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.17439024,0.97317073,0.07317073,0.07317073,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,21.5,26.5,5,24,Energy consumption,J,1.2402439,1.10853659,0.07134146,0.0695122,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,20,14,34,20,24,Energy consumption,J,1.2402439,0.99512195,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.0097561,1.08292683,0.0695122,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.0097561,0.94756098,0.0695122,0.0695122,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,0.95853659,1.14146341,0.07134146,0.0695122,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,14,34,20,24,Energy consumption,J,0.95853659,1.01707317,0.07134146,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.00609756,1.13780488,0.0695122,0.07134146,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.00609756,1.04634146,0.0695122,0.0695122,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,21.5,26.5,5,24,Energy consumption,J,1.04634146,1.01707317,0.0695122,0.0695122,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,2,verheyen2020,Figure 2 ,0,1,1,22,24,14,34,20,24,Energy consumption,J,1.04634146,1.01707317,0.0695122,0.0695122,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.174711246,1.149410913,0.041134752,0.042553191,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.174711246,1.209205384,0.041134752,0.042558981,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.090554349,1.158871038,0.041134752,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.090554349,1.068322478,0.041134752,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.063135041,1.122941091,0.041134752,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.063135041,1.080619482,0.041134752,0.039716312,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.00167318,1.050131712,0.041134752,0.04397163,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.00167318,1.092916486,0.041134752,0.03971631,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.204191634,1.156184687,0.039716312,0.039716312,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.204191634,1.139394992,0.039716312,0.042553191,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.128533796,1.080538428,0.041134752,0.042553191,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.128533796,1.128985381,0.041134752,0.042553191,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.021670285,1.0587813,0.041134752,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.021670285,1.132760168,0.041134752,0.042553191,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.090704878,0.980286583,0.039716312,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.090704878,0.977681285,0.039716312,0.042553191,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.103129252,1.083502678,0.039716312,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.103129252,1.106429295,0.039716312,0.039722102,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.061548705,1.010716457,0.041134752,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.061548705,1.130108554,0.041134752,0.039716312,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.102237661,0.980483427,0.042553191,0.039716312,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.102237661,0.980726589,0.042553191,0.039716312,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,medium ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.03228832,0.978630771,0.041134752,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,20,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.03228832,1.001557389,0.041134752,0.039716312,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,high ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.138352873,1.161267911,0.039716312,0.039716312,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,14,34,20,24,Sqrt Cellular energy allocation (CEA),,1.138352873,1.201215805,0.039716312,0.041134752,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,absent ,,,,,,terrestrial,,
1,3,verheyen2020,Figure 3,0,1,1,22,24,21.5,26.5,5,24,Sqrt Cellular energy allocation (CEA),,1.127954842,1.125337965,0.039716312,0.039716312,24,24,1,0,Ischnura ,elegans ,1,0,1,latitude,low,Chlorpyrifos concentration,low,,,,,,terrestrial,,
